장,조,내용
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),1. “몰”과 재화등의 구매에 관한 계약을 체결한 이용자는 수신확인의 통지를 받은 날부터 7일 이내에는 청약의 철회를 할 수 있습니다.
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),2. 이용자는 재화등을 배송받은 경우 다음 각호의 1에 해당하는 경우에는 반품 및 교환을 할 수 없습니다.
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),2. 이용자는 재화등을 배송받은 경우 다음 각호의 1에 해당하는 경우에는 반품 및 교환을 할 수 없습니다.가) 이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),2. 이용자는 재화등을 배송받은 경우 다음 각호의 1에 해당하는 경우에는 반품 및 교환을 할 수 없습니다.나) 이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 감소한 경우
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),2. 이용자는 재화등을 배송받은 경우 다음 각호의 1에 해당하는 경우에는 반품 및 교환을 할 수 없습니다.다) 시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 감소한 경우
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),2. 이용자는 재화등을 배송받은 경우 다음 각호의 1에 해당하는 경우에는 반품 및 교환을 할 수 없습니다.라) 같은 성능을 지닌 재화등으로 복제가 가능한 경우 그 원본인 재화 등의 포장을 훼손한 경우
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),3. “몰”은 이용자로부터 재화 등을 반환 받은 경우 3영업일 이내에 이미 지급받은 재화등의 대금을 환급합니다.
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),4. “몰”은 위 대금을 환급함에 있어서 이용자가 신용카드 또는 전자화폐 등의 결제수단으로 재화등의 대금을 지급한 때에는 지체없이 당해 결제수단을 제공한 사업자로 하여금 재화등의 대금의 청구를 정지 또는 취소하도록 요청합니다.
제6장 온라인몰 및 유료서비스,제32조 (청약철회 등 및 효과),5. 청약철회등의 경우 공급받은 재화등의 반환에 필요한 비용은 이용자가 부담합니다.
제6장 온라인몰 및 유료서비스,제33조 (연결 “몰”과 피연결”몰”간의 관계),"1. 상위 “몰”과 하위 “몰”이 하이퍼링크(예: 하이퍼링크의 대상에는 문자, 그림 및 동화상 등이 포함됨)방식 등으로 연결된 경우, 전자를 연결“몰”이라고 하고 후자를 피연결“몰”이라고 합니다."
제6장 온라인몰 및 유료서비스,제33조 (연결 “몰”과 피연결”몰”간의 관계),2. 연결“몰”은 피연결“몰”이 제공하는 재화등에 의하여 이용자와 행하는 거래에 대해서 보증책임을 지지 않습니다.
제6장 온라인몰 및 유료서비스,제34조 (콘텐츠 대금 과오납금의 환급),"1. 회원이 콘텐츠 대금을 결제함에 있어서 과오금을 지급한 경우 회사는 대금결제와 동일한 방법으로 과오금을 환급합니다. 다만, 동일한 방법으로 과오금의 환급이 불가능할 때는 즉시 이를 회원에게 고지하고, 회원이 선택한 방법으로 환급합니다."
제6장 온라인몰 및 유료서비스,제34조 (콘텐츠 대금 과오납금의 환급),"2. 회사의 책임 있는 사유로 과오금이 발생한 경우 회사는 계약비용•수수료 등에 관계 없이 과오금 전액을 환급합니다. 다만, 회원의 책임 있는 사유로 과오금이 발생한 경우 회사는 과오금을 환급하는 데 소요되는 비용을 합리적인 범위 내에서 공제하고 환급할 수 있습니다."
제6장 온라인몰 및 유료서비스,제34조 (콘텐츠 대금 과오납금의 환급),3. 회사는 회원의 과오금 환급청구를 거절할 경우 과오금이 없음을 입증하여야 합니다.
제6장 온라인몰 및 유료서비스,제35조 (콘텐츠 결제취소 및 중도 환불),1. 콘텐츠 이용 대금을 결제한 회원은 수신확인의 통지를 받은 날로부터 7일 이내에는 결제를 취소 할 수 있습니다.
제6장 온라인몰 및 유료서비스,제35조 (콘텐츠 결제취소 및 중도 환불),"2. 회사가 회원에게 무상으로 제공한 콘텐츠, 회원 간 선물하기 서비스를 통하여 회원이 보유하고 있는 콘텐츠, 회사가 환불이 불가능하다고 사전에 고지한 콘텐츠는 결제 취소의 대상이 아닙니다."
제6장 온라인몰 및 유료서비스,제35조 (콘텐츠 결제취소 및 중도 환불),3. 회사는 회원의 결제 취소의 의사를 접수한 날로부터 3영업일 이내에 콘텐츠 대금 전액을 회원에게 환급합니다.
제6장 온라인몰 및 유료서비스,제35조 (콘텐츠 결제취소 및 중도 환불),"4. 회사가 무상으로 제공한 콘텐츠, 회원 간 선물하기 서비스를 통해 회원이 보유 중인 콘텐츠, 1회성 콘텐츠, 회사가 환불이 불가능하다고 사전에 고지한 콘텐츠를 제외한 모든 콘텐츠는 중도 환불의 대상이 됩니다."
제6장 온라인몰 및 유료서비스,제35조 (콘텐츠 결제취소 및 중도 환불),"5. 회원이 중도 환불을 요구할 경우, 회사는 회원의 중도 환불 요청을 접수한 날로부터 3영업일 이내에 중도 환불 금액을 회원에게 환불합니다."
제6장 온라인몰 및 유료서비스,제35조 (콘텐츠 결제취소 및 중도 환불),6. 중도 환불 금액은 회원의 중도 환불 요청 콘텐츠 구입 가격으로부터 중도 환불 요청 콘텐츠의 원가격에서 회원이 해당 콘텐츠를 사용한 기간 또는 횟수의 비율에 상당하는 금액과 환불수수료(중도 환불 요청 콘텐츠 원가격의 10%)를 제한 금액입니다.
제6장 온라인몰 및 유료서비스,제36조 골프존 라이브 서비스 이용료 지불 방법,이용자는 다음과 같은 방법으로 골프존 라이브 서비스 이용료를 지불할 수 있습니다.
제6장 온라인몰 및 유료서비스,제36조 골프존 라이브 서비스 이용료 지불 방법,"이용자는 다음과 같은 방법으로 골프존 라이브 서비스 이용료를 지불할 수 있습니다.1. 신유형상품권(회사가 골프존 라이브 서비스 이용료 결제를 목적으로 발행한 상품권에 한하며, 충전형 마일리지로는 골프존 라이브 서비스 이용료를 지불할 수 없습니다)"
제6장 온라인몰 및 유료서비스,제36조 골프존 라이브 서비스 이용료 지불 방법,이용자는 다음과 같은 방법으로 골프존 라이브 서비스 이용료를 지불할 수 있습니다.2. 사업장에서 직접 지불
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),1. 금액형 상품권
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),"1. 금액형 상품권가) 유효기간 경과 전에 권면금액(다수의 상품권을 동시에 사용하는 경우에는 총 금액, 충전형 상품권 및 충전형 마일리지의 경우 회원의 최종 충전시점에 기재된 금액)의 100분의 60(1만원권 이하 상품권은 100분의 80) 이상에 해당하는 물품 또는 용역을 제공 받고 회원이 잔액의 반환을 요구하는 경우, 회사는 잔액(상품권을 구매한 금액을 기준으로 사용비율에 따라 계산하여 남은 비율의 금액)을 반환합니다."
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),"1. 금액형 상품권나) 유효기간 만료 시, 회원이 잔액의 반환을 요구하는 경우, 회사는 잔액(상품권을 구매한 금액을 기준으로 사용비율에 따라 계산하여 남은 비율의 금액)의 90%를 반환합니다."
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),1. 금액형 상품권물품형 또는 용역형 상품권
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),1. 금액형 상품권가) 유효기간 이내에는 회원이 구매한 금액의 100%에 대해 구매 취소/환불이 가능합니다.
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),1. 금액형 상품권나) 유효기간 만료 시에는 회원이 구매한 금액의 90%에 대해 구매 취소/환불이 가능합니다.
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),"3. 회원이 회사의 귀책사유 없이 신유형상품권의 결제 취소 또는 환불을 요청하는 경우에는 신유형상품권 구매 대가로 회사로부터 제공 받은 물품, 서비스, 이용권, 마일리지 등 모든 경제적 이익(이하 “사은품”이라 함)을 반환하여야 하며, 회원이 이미 사은품을 사용하여 반환할 수 없는 경우 회사는 사은품 상당액을 공제하고 환불합니다."
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),"4. 신유형상품권의 소멸시효는 구매 또는 충전한 날로부터 5년으로 하며, 소멸시효 완성 이후에는 회사에게 물품 또는 용역의 제공, 환불 및 잔액 반환을 요청할 수 없습니다."
제6장 온라인몰 및 유료서비스,제37조 (신유형상품권 결제취소 및 중도 환불),5. 회사가 무상으로 제공한 신유형상품권은 환불 대상이 되지 않습니다.
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"1. 회사가 서비스의 중지/장애에 대하여 사전고지하지 않은 경우에 있어서 회원의 피해구제 등은 다음 각 호에 의합니다. 다만, 회원의 책임 있는 사유로 인하여 서비스가 중지되거나 장애가 발생한 경우 서비스 중지/장애시간에 포함하지 않습니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"1. 회사가 서비스의 중지/장애에 대하여 사전고지하지 않은 경우에 있어서 회원의 피해구제 등은 다음 각 호에 의합니다. 다만, 회원의 책임 있는 사유로 인하여 서비스가 중지되거나 장애가 발생한 경우 서비스 중지/장애시간에 포함하지 않습니다.가) 회사의 책임 있는 사유로 인한 서비스 중지 또는 장애의 경우, 회사는 서비스 중지/장애시간의 3배에 해당하는 이용시간을 무료로 연장합니다(단, 회사가 고의 또는 과실이 없음을 입증한 경우 3배 무료 연장 조치는 취해지지 않습니다). 회원은 상기 회사의 무료 연장 조치 외의 별도의 손해배상을 청구할 수 없습니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"1. 회사가 서비스의 중지/장애에 대하여 사전고지하지 않은 경우에 있어서 회원의 피해구제 등은 다음 각 호에 의합니다. 다만, 회원의 책임 있는 사유로 인하여 서비스가 중지되거나 장애가 발생한 경우 서비스 중지/장애시간에 포함하지 않습니다.나) 불가항력 또는 제3자의 불법행위 등으로 인한 서비스의 중지 또는 장애가 발생한 경우, 회사는 서비스의 중지 또는 장애시간만큼 서비스를 무료로 연장합니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"2. 회사가 서비스의 중지/장애에 대하여 사전고지를 한 경우에 있어서 회원의 피해구제 등은 다음 각 호에 의합니다. 다만, 서비스 개선을 목적으로 한 설비 점검 및 보수 시 1개월을 기준으로 최대 24시간은 중지/장애 시간에 포함하지 않습니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"2. 회사가 서비스의 중지/장애에 대하여 사전고지를 한 경우에 있어서 회원의 피해구제 등은 다음 각 호에 의합니다. 다만, 서비스 개선을 목적으로 한 설비 점검 및 보수 시 1개월을 기준으로 최대 24시간은 중지/장애 시간에 포함하지 않습니다.가) 1개월을 기준으로 서비스 중지/장애 시간이 10시간을 초과하는 경우, 회사는 10시간과 이를 초과한 시간의 2배의 시간만큼 이용기간을 무료로 연장합니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"2. 회사가 서비스의 중지/장애에 대하여 사전고지를 한 경우에 있어서 회원의 피해구제 등은 다음 각 호에 의합니다. 다만, 서비스 개선을 목적으로 한 설비 점검 및 보수 시 1개월을 기준으로 최대 24시간은 중지/장애 시간에 포함하지 않습니다.나) 1개월을 기준으로 서비스 중지/장애 시간이 10시간 이하인 경우, 회사는 중지/장애에 해당하는 시간을 무료로 연장합니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"3. 회원이 회사로부터 구매한 콘텐츠가 회사의 귀책사유로 인하여 손실되는 경우, 회사는 이를 손실 이전의 상태로 원상복구하거나 원상복구가 합리적인 방법으로 불가능한 경우에는 다른 콘텐츠로 제공하거나 환불조치를 취하도록 합니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),"4. 회사가 회원에게 무상으로 제공한 콘텐츠, 회원 간 무상의 선물하기 서비스를 통하여 회원이 보유하고 있는 콘텐츠와 관련하여 회사는 회사의 고의 또는 중대한 과실로 인하여 발생한 손해 이외에는 책임을 지지 않습니다."
제6장 온라인몰 및 유료서비스,제38조 (콘텐츠에 대한 피해구제 등),5. 회사는 경영상 또는 기술상의 이유로 최소 1개월 전 사전고지 후 유상 및 무상 콘텐츠 서비스를 종료할 수 있습니다. 이 경우 사전에 고지한 서비스 종료일까지 사용되지 않은 콘텐츠는 소멸되며 회원은 별도의 손해배상을 청구할 수 없습니다.
제6장 온라인몰 및 유료서비스,제39조 (회원의 부당한 콘텐츠 이용에 대한 회사의 제재),"1. 회사는 회원의 비정상적 또는 부당한 콘텐츠 이용 등을 이유로 한 회원계정의 정지 또는 콘텐츠의 회수조치를 회원에게 사전에 고지하고 제재 조치를 시행할 수 있습니다. 단, 서비스의 정상적인 운영을 위해 긴급한 조치가 요구되는 경우에는 회원계정을 정지하거나 콘텐츠를 회수한 후에 고지할 수 있습니다."
제6장 온라인몰 및 유료서비스,제39조 (회원의 부당한 콘텐츠 이용에 대한 회사의 제재),2. 제1항의 제재가 있는 경우에 회사는 회원이 부당한 행위를 하였음을 입증하고 회원에게 소명할 수 있는 기회를 부여합니다.
제6장 온라인몰 및 유료서비스,제39조 (회원의 부당한 콘텐츠 이용에 대한 회사의 제재),"3. 제1항의 비정상적 또는 부당한 콘텐츠 이용에 대해 회원이 자신의 고의나 과실이 없었음을 입증한 경우, 회사는 회원계정을 정지한 기간만큼 이용기간을 연장합니다."
제6장 온라인몰 및 유료서비스,제39조 (회원의 부당한 콘텐츠 이용에 대한 회사의 제재),"4. 회원이 콘텐츠의 비정상적 또는 부당한 이용으로 회사에 손해를 끼친 경우, 회원은 회사에 대하여 그 손해를 배상하여야 합니다."
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),1. 회사는 이용자의 개인정보 수집 시 서비스제공을 위하여 필요한 범위에서 최소한의 개인정보를 수집합니다.
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),"2. 회사는 회원가입 시 계약이행에 필요한 정보를 미리 수집하지 않습니다. 다만, 관련 법령상 의무이행을 위하여 계약 이전에 본인확인이 필요한 경우로서 최소한의 특정 개인정보를 수집하는 경우에는 그러하지 아니합니다."
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),3. 회사는 이용자의 개인정보를 수집•이용하는 때에는 당해 이용자에게 그 목적을 고지하고 동의를 받습니다.
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),"4. 회사는 수집된 개인정보를 목적 외의 용도로 이용할 수 없으며, 새로운 이용목적이 발생한 경우 또는 제3자에게 제공하는 경우에는 이용•제공단계에서 당해 이용자에게 그 목적을 고지하고 동의를 받습니다. 다만, 관련 법령에 달리 정함이 있는 경우에는 예외로 합니다."
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),"5. 회사가 제3항과 제4항에 의해 이용자의 동의를 받아야 하는 경우에는 개인정보관리 책임자의 신원(소속, 성명 및 전화번호, 기타 연락처), 정보의 수집목적 및 이용목적, 제3자에 대한 정보제공 관련사항(제공받은자, 제공목적 및 제공할 정보의 내용) 등 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제22조제1항이 규정한 사항을 미리 명시하거나 고지해야 하며 이용자는 언제든지 이 동의를 철회할 수 있습니다."
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),6. 이용자는 언제든지 회사가 가지고 있는 자신의 개인정보에 대해 열람 및 오류정정을 요구할 수 있으며 회사는 이에 대해 지체 없이 필요한 조치를 취할 의무를 집니다. 이용자가 오류의 정정을 요구한 경우에는 회사는 그 오류를 정정할 때까지 당해 개인정보를 이용하지 않습니다.
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),"7. 회사는 개인정보 보호를 위하여 이용자의 개인정보를 취급하는 자를 최소한으로 제한하여야 하며 신용카드, 은행계좌 등을 포함한 이용자의 개인정보의 분실, 도난, 유출, 동의 없는 제3자 제공, 변조 등으로 인한 이용자의 손해에 대하여 모든 책임을 집니다."
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),8. 회사 또는 그로부터 개인정보를 제공받은 제3자는 개인정보의 수집목적 또는 제공받은 목적을 달성한 때에는 당해 개인정보를 지체 없이 파기합니다.
제7장 개인정보 보호,제40조 (개인정보의 보호 및 사용),"9. 회사는 개인정보의 수집•이용•제공에 관한 동의란을 미리 선택한 것으로 설정해두지 않습니다. 또한 개인정보의 수집•이용•제공에 관한 이용자의 동의거절시 제한되는 서비스를 구체적으로 명시하고, 필수수집항목이 아닌 개인정보의 수집•이용•제공에 관한 이용자의 동의 거절을 이유로 회원가입 등 서비스 제공을 제한하거나 거절하지 않습니다."
제8장 기타,제41조 (약관 외 준칙 및 관련 법령과의 관계),1. 이 약관에 명시되지 않은 사항은 관련 법령 및 상관례에 따릅니다.
제8장 기타,제41조 (약관 외 준칙 및 관련 법령과의 관계),"2. 회사가 제공하는 구매 서비스를 통하여 거래한 경우, 전자상거래등에서의소비자보호에관한법률 등 관련 법령이 해당 거래 당사자에게 우선적으로 적용되고, 거래 당사자는 이 약관의 규정을 들어 거래 상대방에 대하여 면책을 주장할 수 없습니다."
제8장 기타,제41조 (약관 외 준칙 및 관련 법령과의 관계),"3. 회사는 필요한 경우 서비스 내의 개별항목에 관한 개별약관, 운영원칙(이하 “개별약관”이라 함)을 정할 수 있고, 약관과 개별약관의 내용이 상충되는 경우에는 개별약관 등의 내용이 우선 적용 됩니다."
제8장 기타,제41조 (약관 외 준칙 및 관련 법령과의 관계),"4. 회원은 이 약관 및 개별약관의 내용에 변경이 있는지 여부를 주시하여야 하며, 변경사항의 공지가 있을 시에는 이를 확인하여야 합니다."
제8장 기타,제42조 (면책조항),"1. 회사는 천재지변, 전쟁, 기간통신사업자의 서비스 중지, 기타 이에 준하는 불가항력으로 인하여 서비스를 제공할 수 없는 경우에는 서비스 제공에 대한 책임을 부담하지 않습니다."
제8장 기타,제42조 (면책조항),"2. 회사는 서비스용 설비의 보수, 교체, 정기점검, 공사 등 부득이한 사유로 발생한 손해에 대한 책임을 부담하지 않습니다."
제8장 기타,제42조 (면책조항),3. 회사는 회원의 컴퓨터 오류에 의해 손해가 발생하거나 회원이 전자우편 주소를 비롯한 신상정보를 부실하게 기재하여 손해가 발생된 경우 책임을 부담하지 않습니다.
제8장 기타,제42조 (면책조항),"4. 회사는 회원이 서비스를 이용하여 기대하는 수익을 얻지 못하거나 상실한 것에 대하여 책임을 부담하지 않고, 서비스를 이용하면서 얻은 자료로 인한 손해에 대하여 책임을 지지 않습니다."
제8장 기타,제42조 (면책조항),"5. 회사는 회원이 서비스에 게재한 각종 정보, 자료, 사실의 신뢰도, 정확성 등 내용에 대하여 책임을 부담하지 않고, 서비스를 매개로 회원 상호간 및 회원과 제3자 간에 발생된 분쟁에 대하여 개입할 의무가 없으며, 이로 인한 손해를 배상할 책임을 부담하지 않습니다."
제8장 기타,제42조 (면책조항),6. 회사는 회원의 게시물 등록 전에 사전심사 하거나 상시적으로 게시물의 내용을 확인 또는 검토하여야 할 의무가 없습니다.
제8장 기타,제42조 (면책조항),7. 회사는 무료로 제공하는 서비스의 이용과 관련하여 개인정보보호정책에서 정하는 내용에 위반하지 않는한 어떠한 손해도 책임지지 않습니다.
제8장 기타,제42조 (면책조항),8. 회사는 회원의 귀책사유로 서비스 이용에 장애가 발생하는 것에 대하여 책임을 부담하지 아니합니다.
제8장 기타,제42조 (면책조항),9. 회사는 회원이 본인의 개인정보를 타인에게 유출하거나 제공하여 발생하는 피해에 대하여 책임을 부담하지 아니합니다.
제8장 기타,제43조 (분쟁해결),1. 회사는 이용자가 제기하는 정당한 의견이나 불만을 반영하고 그 피해를 보상처리하기 위하여 피해보상처리부서를 운영합니다.
제8장 기타,제43조 (분쟁해결),"2. 회사는 이용자로부터 제출되는 불만사항 및 의견은 우선적으로 그 사항을 처리합니다. 다만, 신속한 처리가 곤란한 경우에는 이용자에게 그 사유와 처리일정을 통보해 드립니다."
제8장 기타,제43조 (분쟁해결),3. 회사와 이용자간에 발생한 전자상거래 분쟁과 관련하여 이용자의 피해구제신청이 있는 경우에는 공정거래위원회 또는 시도지사가 의뢰하는 분쟁조정기관의 조정에 따를 수 있습니다.
제8장 기타,제44조 (준거법 및 관할법원),1. 회사와 이용자간에 제기된 소송은 대한민국법을 준거법으로 합니다.
제8장 기타,제44조 (준거법 및 관할법원),2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.
제8장 기타,제44조 (준거법 및 관할법원),2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.준수사항1. 모바일 골프존 사용조건
제8장 기타,제44조 (준거법 및 관할법원),"2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.애플리케이션 사용함. 회사는 이 애플리케이션을 개인적인 용도로만 사용할 권리를 회원에게 드립니다. 회원은 (가) 이 애플리케이션이나 이 애플리케이션과 관련된 정보나 소프트웨어를 변경, 복사, 공개, 라이선스, 판매 또는 상업화해서는 안 되고, (나) 이 애플리케이션에 대한 권리를 임대, 대여 또는 양도해서는 안 되고, (다) 어떤 식으로든 골프존이나 골프존앱에 손상을 끼치거나 또는 누군가가 골프존이나 골프존앱을 사용하거나 즐기는 것을 간섭할 수 있는 방법으로 이 애플리케이션을 사용해서는 안 됩니다. 회원은 모든 관련 법령을 준수하여 이 애플리케이션을 사용해야 합니다. 회원은 이 애플리케이션을 사용할 때는 적용 가능한 제3자 합의 조건을 준수해야 합니다(예, 무선 데이터 서비스 계약). 이 사용 조건을 위반하면 당신의 이 애플리케이션 사용 권리는 즉시 종료됩니다."
제8장 기타,제44조 (준거법 및 관할법원),2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.이 애플리케이션은 www.golfzon.com 웹사이트에서 이용가능한 것과 동일한 기능을 포함하고 있지는 않을 수 있습니다.
제8장 기타,제44조 (준거법 및 관할법원),"2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.지적 재산. 회사는 특허, 저작권, 영업 비밀, 상표 또는 부정경쟁방지법 상의 모든 권리를 포함한 애플리케이션에 대한 모든 권리, 타이틀과 이해 관계, 그리고 모든 어플, 개정, 연장, 복구를 포함한 그 밖의 모든 재산권을 가지고 있거나 또는 사용권한을 부여받고 있습니다. 회원은 변경, 적용, 번역, 파생 작업 준비, 디컴파일, 리버스 엔지니어, 해체 또는 그 밖에 이 애플리케이션으로부터 소스 코드를 끌어 내려고 해서는 안 되며, 이 애플리케이션에 포함된 회사의 저작권 통지, 상표 또는 그 밖의 재산권 통지를 제거, 변경 또는 모호하게 해서는 안 됩니다."
제8장 기타,제44조 (준거법 및 관할법원),"2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.보증 부인. 회사는 회원이 이 애플리케이션을 사용한 결과로 입은 피해에 대해 책임을 지지 않습니다. 이 애플리케이션과 이 애플리케이션으로 이용하는 서비스는 “있는 그대로” 그리고 “이용 가능한 상태로” 제공됩니다. 회사는 상품성, 특정 목적 부합성, 재산권 비침해성, 그리고 이 애플리케이션의 보안, 신뢰, 시기적절, 성능 등을 포함하나 이에 한정되지 않는 모든 명시적, 묵시적, 법령상의 보증을 법령이 허용하는 최대 범위에서 명시적으로 부인합니다. 이 애플리케이션을 사용함으로써 회원의 하드웨어 장비에 생기는 피해나 데이터 손실에 대해 회원이 전적으로 책임을 부담합니다. 이 애플리케이션의 Bid 업데이트와 그 밖의 통지 기능은 실시간으로 발생하지 않을 수 있습니다. 그런 기능은 회원의 물리적인 장소나 회원의 무선 데이터 서비스 제공자의 네트웤에서 기인하는 지연이나 대기 시간 등을 포함하나 이에 한정되지 않는 회사의 통제를 벗어난 지연이 있을 경우 그에 따릅니다."
제8장 기타,제44조 (준거법 및 관할법원),"2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.책임 제한. 회사는 이 애플리케이션의 사용 또는 부정 사용에 대해 회원이나 애플리케이션 사용자에게 책임을 지지 않습니다. 이러한 책임 제한은 (가) 그런 클레임이 보증, 계약, 불법행위 또는 그 밖의 어떤 원인을 근거로 하든, (회사가 그런 피해의 가능성을 고지 받았다 하더라도) 직접, 간접, 우연, 부수적, 특별, 예시, 징벌적 피해를 포함하며 (나)이 애플리케이션의 사용 또는 부정 사용, 신뢰 또는 이 애플리케이션의 중단, 중지, 종료로부터 피해가 발생한 경우(제3자가 야기한 피해 포함)에도 적용되며 (다) 제한된 치유책의 본질적인 목적의 실패에도 불구하고 법이 허용하는 최대 범위에서 적용됩니다. 그리고, 회원은 결과적인 손실 이윤, 특별, 간접, 부수적 손해를 회사로부터 회복하려고 하지 않습니다. 어떤 지역은 손해의 제외나 보증의 부인을 허용하지 않으므로 그런 제외와 부인은 회원에게 적용되지 않을 수도 있습니다. 그러므로 만약 회사가 어떤 이유로든 책임이 있다고 밝혀질 경우, 회사의 회원이나 제3자에 대한 책임은 금일십만원(\100,000)에 한정됩니다."
제8장 기타,제44조 (준거법 및 관할법원),"2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.책임 제한. 회사는 이 애플리케이션의 사용 또는 부정 사용에 대해 회원이나 애플리케이션 사용자에게 책임을 지지 않습니다. 이러한 책임 제한은 (가) 그런 클레임이 보증, 계약, 불법행위 또는 그 밖의 어떤 원인을 근거로 하든, (회사가 그런 피해의 가능성을 고지 받았다 하더라도) 직접, 간접, 우연, 부수적, 특별, 예시, 징벌적 피해를 포함하며 (나)이 애플리케이션의 사용 또는 부정 사용, 신뢰 또는 이 애플리케이션의 중단, 중지, 종료로부터 피해가 발생한 경우(제3자가 야기한 피해 포함)에도 적용되며 (다) 제한된 치유책의 본질적인 목적의 실패에도 불구하고 법이 허용하는 최대 범위에서 적용됩니다. 그리고, 회원은 결과적인 손실 이윤, 특별, 간접, 부수적 손해를 회사로부터 회복하려고 하지 않습니다. 어떤 지역은 손해의 제외나 보증의 부인을 허용하지 않으므로 그런 제외와 부인은 회원에게 적용되지 않을 수도 있습니다. 그러므로 만약 회사가 어떤 이유로든 책임이 있다고 밝혀질 경우, 회사의 회원이나 제3자에 대한 책임은 금일십만원(\100,000)에 한정됩니다.면책. 회원은 제3자가 회원의 행위나 회원의 이 애플리케이션의 사용 그리고 이 개인정보보호 정책과 사용 조건, 관련 법률과 규정의 위반과 직간접적으로 관련하여 제기하는 클레임으로부터 회사나 그 모회사, 자회사, 책임자, 임원, 주주, 에이전트, 직원을 면책시키고 피해가 없도록 해야 합니다. 회사는 회원의 면책 의무를 근거로 관련 사안의 방어와 통제를 회사의 비용으로 떠맡을 수 있는 권리를 보유하지만, 그렇게 하는 것이 회원의 면책 의무를 면제해 주는 것은 아닙니다."
제8장 기타,제44조 (준거법 및 관할법원),2. 본 약관에 의한 서비스 이용과 관련한 제반 분쟁 및 소송은 민사소송법상의 관할법원에 제기합니다.이 애플리케이션 또는 사용 조건의 변경. 회사는 때때로 이 애플리케이션이나 본 사용 조건을 변경할 권리를 가지고 있습니다. 중요한 변경은 새로운 사용자에 대해 즉시 효력을 발생하고 기존 사용자에 대해서는 통지 후 30일 경과 후에 효력을 발생합니다. 회원이 변경에 동의하지 않으면 이 애플리케이션을 삭제하고 이용을 중단하십시오. 30일 통지 기간 이후에 이 애플리케이션을 사용하는 것은 그러한 변경에 동의하였음을 의미합니다.
